PT1,PT2,PT3,PT4,PT5,PT6,PT7,PT8,PT9,PT10,PT11,PT12,PT13,PT14,PT15,PT16,PT17,PT18,PT19,PT20,PT21,PT22,PT23,PT24,PT25,PT26,PT27,PT28,PT29,PT30,PT31,PT32,PT33,PT34,PT35,PT36,PT37,PT38,PT39,PT40,PT41,PT42,PT43,PT44,PT45,PT46,PT47,PT48,PT49,PT50,PT51,PT52,PT53,PT54,PT55,PT56,PT57,PT58,PT59,PT60,PT61,PT62,PT63,PT64,PT65,PT66,PT67,PT68,PT69,PT70,PT71,PT72,PT73,PT74,PT75,PT76,PT77,PT78,PT79,PT80,PT81,PT82,PT83,PT84,PT85,PT86,PT87,PT88,PT89,PT90,PT91,PT92,PT93,PT94,PT95,PT96
0.635840794,0.561976543,0.31873068,0.082159681,0.02121575,0.102284312,0.207501877,0.289492993,0.34079339,0.371993033,0.389226314,0.399708376,0.403669579,0.404367502,0.400480391,0.390709169,0.384644228,0.372894007,0.365864496,0.355477412,0.344507305,0.333108426,0.32399706,0.312373567,0.30250374,0.292161338,0.282613887,0.271011404,0.262582422,0.254797443,0.246016978,0.237931385,0.230616962,0.223166588,0.21277907,0.206618829,0.20006118,0.193239439,0.189788651,0.181876836,0.176184267,0.169117014,0.164281673,0.160601652,0.158136707,0.151146595,0.146841465,0.14278216,0.135910218,0.133313745,0.127768483,0.123158887,0.118826048,0.118225672,0.115385127,0.111451227,0.109805657,0.107527506,0.104395724,0.10068094,0.099265187,0.096577215,0.093527968,0.091217047,0.0869564,0.085578878,0.082800332,0.080798339,0.079316871,0.078606377,0.077584388,0.07474453,0.07250597,0.073000577,0.068748318,0.067317612,0.066933183,0.067970563,0.064345009,0.063990065,0.061665152,0.059953854,0.059077088,0.057706267,0.055884114,0.055215818,0.053758734,0.05412949,0.05150672,0.050756543,0.049338991,0.050186799,0.047364443,0.047383941,0.046454126,0.046244999
0.634337498,0.644886008,0.457087421,0.181134627,0.024294317,0.041593914,0.137404167,0.235658566,0.306916571,0.35130149,0.379872794,0.397555888,0.407235563,0.41302486,0.410529324,0.405422412,0.401792442,0.390709745,0.38603241,0.377413877,0.366842078,0.354679917,0.346945192,0.335748969,0.325910475,0.316366231,0.306065071,0.293509337,0.287237031,0.278528774,0.26955302,0.260912829,0.253493478,0.244764415,0.235167206,0.228894625,0.222251993,0.2135148,0.211642391,0.20328429,0.195150742,0.188503284,0.183038769,0.179749844,0.176760215,0.167232967,0.164802212,0.160038379,0.152864028,0.149826421,0.144796594,0.139642063,0.134247152,0.133243663,0.130978112,0.125934191,0.124861472,0.121098901,0.117295569,0.113111422,0.110071371,0.108032891,0.107133549,0.102764138,0.097732171,0.098370313,0.092510095,0.090578926,0.091164529,0.090000453,0.087236058,0.08492716,0.082078578,0.082886499,0.078973689,0.077832979,0.074656914,0.076331434,0.074650735,0.072187602,0.072607757,0.068454041,0.06851513,0.065724225,0.064738849,0.064345618,0.061649941,0.061444851,0.058584604,0.057434084,0.056520053,0.055271168,0.053047707,0.055110526,0.053606319,0.054682463
0.571672083,0.673692181,0.563696518,0.304802528,0.079721611,0.015488978,0.079454868,0.180464113,0.267868107,0.325978703,0.366235841,0.391116156,0.406158423,0.415155034,0.414972757,0.416413003,0.414198012,0.406529248,0.401244916,0.394373963,0.38525451,0.374376925,0.366145451,0.356028373,0.346526219,0.338047216,0.327355256,0.316325915,0.310741267,0.300129401,0.291142053,0.282442388,0.274182674,0.264954093,0.258128092,0.251080606,0.243662173,0.234415192,0.230415328,0.22346568,0.214155142,0.208694037,0.201894792,0.198593926,0.192647804,0.183503859,0.181662191,0.176672361,0.170514319,0.166480563,0.162078696,0.157450807,0.152183591,0.14871182,0.146749203,0.141181304,0.139454889,0.133979683,0.130468455,0.125759283,0.121499715,0.119703542,0.120194308,0.114704352,0.110351117,0.111190262,0.104467641,0.102023907,0.104041875,0.100837309,0.09635257,0.095459203,0.091946339,0.091554359,0.089956857,0.088458803,0.083113325,0.083625438,0.08414457,0.079473195,0.082458914,0.076779452,0.078164165,0.074276344,0.07364563,0.073553593,0.06922629,0.068786562,0.065738407,0.064589536,0.064399745,0.060994219,0.059821573,0.062431517,0.06131708,0.062040292
0.452557045,0.655960333,0.627466944,0.425351172,0.174425685,0.032598884,0.046679209,0.132196462,0.226135058,0.297013127,0.348032152,0.379376996,0.399937077,0.410105894,0.414283205,0.422818422,0.421898501,0.419591137,0.411685676,0.404986677,0.399163312,0.392988348,0.381832324,0.371975782,0.363129446,0.356801498,0.3459938,0.339241016,0.332652918,0.319301147,0.310467976,0.302118022,0.292156068,0.284144255,0.281405345,0.273390628,0.263164908,0.255313329,0.24551196,0.242138223,0.23359557,0.229232193,0.220643582,0.217737561,0.205835383,0.200512141,0.198195609,0.193509008,0.187825853,0.183148617,0.178705292,0.17513748,0.172126539,0.164274144,0.163119163,0.157225786,0.153490158,0.146029495,0.144203796,0.137980709,0.134126573,0.131560905,0.131950756,0.127112235,0.124571869,0.12340752,0.119027833,0.114508188,0.117687252,0.11031735,0.10562979,0.106543224,0.101867928,0.099114302,0.101837368,0.099041255,0.092303573,0.090637659,0.09201948,0.086822613,0.090560418,0.084534235,0.087400733,0.082705666,0.081743421,0.08233203,0.075896929,0.076681958,0.073078496,0.072539248,0.07242808,0.068278036,0.06753242,0.069153485,0.069254656,0.067612149
0.523674,0.376495367,0.141282561,0.030851921,0.089120832,0.201213895,0.28469872,0.334437284,0.358625798,0.374784124,0.378266926,0.379122944,0.373786669,0.366571465,0.361527225,0.349439234,0.338140926,0.32952843,0.31514586,0.3034093,0.293440351,0.285896454,0.273785982,0.262662762,0.25402307,0.241477813,0.234801525,0.228617293,0.214706859,0.207528649,0.199885677,0.19362669,0.18564011,0.181100495,0.174151302,0.166066766,0.160012301,0.15726671,0.147484922,0.143027733,0.141692269,0.135761874,0.130641895,0.127367736,0.121932678,0.121509338,0.114237055,0.111971152,0.106903571,0.104704043,0.098725658,0.09702726,0.095475772,0.092609056,0.089321434,0.086648957,0.083378655,0.081736202,0.080909815,0.07751019,0.07841044,0.074982016,0.070869661,0.071324877,0.0692612,0.06538546,0.067433265,0.063880608,0.061254744,0.058635191,0.059800948,0.057232101,0.055572973,0.054035551,0.053186983,0.050957707,0.052754508,0.051011784,0.046523782,0.048279738,0.044624826,0.044722745,0.043839765,0.044112055,0.041118003,0.041193438,0.039844451,0.042168873,0.038825468,0.039599555,0.038010786,0.04017885,0.037638843,0.035320614,0.035920377,0.032424999
0.611271953,0.522001878,0.284363773,0.070505867,0.030574699,0.117574973,0.216268724,0.289441384,0.332528142,0.359790157,0.373412418,0.38105602,0.38246058,0.381385648,0.377838077,0.367188998,0.359815138,0.349109956,0.340464701,0.329303771,0.319138906,0.309762835,0.300032243,0.28823697,0.279067876,0.267990428,0.259943745,0.250520347,0.239885224,0.232927331,0.224754292,0.217352076,0.209917544,0.203901196,0.194801342,0.1878714,0.181550731,0.176134862,0.170930757,0.164447131,0.160466064,0.153551493,0.148904462,0.145807989,0.14236794,0.137627307,0.132803294,0.12930947,0.122281819,0.120310282,0.114561879,0.110704166,0.107680389,0.106509638,0.104049092,0.099977736,0.098189088,0.095736617,0.093745852,0.089656023,0.089453249,0.086490039,0.08359802,0.082218839,0.078213066,0.076751668,0.075300931,0.072271103,0.071146166,0.069681535,0.069970774,0.066923432,0.064764289,0.064940787,0.061879483,0.060372597,0.060082711,0.060748224,0.056571403,0.057480969,0.055082859,0.052962515,0.052216727,0.051406814,0.049173456,0.049239869,0.047628331,0.04909248,0.045717564,0.045715363,0.043932048,0.045206953,0.042255221,0.042513033,0.041580368,0.040702041
0.64894825,0.630375244,0.432927458,0.164540201,0.022208629,0.048517007,0.141582267,0.233324063,0.297822665,0.337982984,0.36348489,0.37943531,0.386984729,0.391787633,0.389406691,0.382838715,0.378101925,0.367323128,0.362689081,0.35325716,0.342995613,0.331624147,0.324195112,0.313422568,0.303665445,0.293407754,0.284301217,0.272830317,0.264843404,0.257691244,0.249195799,0.240721026,0.233887188,0.225785945,0.216193509,0.209578515,0.204130342,0.196170591,0.194151319,0.185952045,0.17909092,0.172300146,0.167741229,0.164199713,0.162045876,0.153744661,0.150852333,0.146046494,0.139290408,0.13635191,0.13188125,0.126921101,0.121944188,0.121287676,0.119135843,0.113858925,0.113260754,0.109843719,0.106609374,0.102623821,0.100339994,0.09811419,0.097433765,0.093594094,0.088497936,0.089351562,0.084131316,0.082007175,0.082187763,0.081582668,0.079670543,0.077033051,0.074595448,0.075651514,0.071399214,0.070607346,0.067879511,0.069592255,0.067299343,0.065817224,0.066211869,0.06195124,0.061606258,0.059667536,0.058278619,0.058099429,0.056061927,0.055915383,0.052950967,0.052197276,0.050855582,0.049946285,0.047864753,0.050306239,0.047993283,0.049615788
0.630532438,0.688485789,0.556397339,0.292487218,0.069937419,0.011103124,0.074243034,0.172357515,0.256213764,0.310221698,0.348428375,0.373562941,0.386676305,0.395939597,0.395436579,0.395167777,0.39164536,0.383796356,0.380137122,0.372984879,0.36337611,0.351348072,0.3448925,0.336453892,0.326334183,0.316490038,0.306951319,0.295686238,0.28861319,0.280592911,0.271986288,0.262898161,0.256120672,0.246317773,0.238126013,0.230820914,0.226431613,0.217164195,0.214924234,0.206301547,0.197616493,0.191877845,0.186789879,0.182042723,0.179402501,0.170141103,0.167566121,0.161825502,0.157428564,0.152489569,0.149752291,0.144999398,0.138622197,0.136626798,0.13416125,0.128285489,0.127827451,0.123456521,0.119629963,0.116149963,0.111785443,0.110042045,0.111218623,0.105470283,0.100613621,0.102262286,0.094934215,0.093611494,0.094131472,0.093279172,0.088686824,0.087412279,0.084838457,0.085328336,0.081507381,0.080947222,0.076579909,0.07736761,0.077604259,0.073034251,0.076583773,0.071133151,0.071401211,0.068773818,0.067740315,0.067114257,0.064493334,0.062597323,0.060255829,0.059056895,0.058603756,0.055053869,0.054747299,0.057913149,0.054976093,0.057868706
0.55376811,0.695936057,0.635999177,0.423637095,0.16295795,0.017783861,0.030415891,0.116712464,0.211203681,0.27835002,0.328576416,0.362399004,0.381093426,0.393014603,0.396271669,0.403093749,0.400331989,0.397745756,0.392532421,0.386730143,0.379335104,0.36966579,0.361998472,0.355498799,0.34552018,0.336590214,0.327212201,0.318792262,0.310682073,0.301063246,0.292550731,0.283430719,0.275753307,0.265864703,0.260525603,0.251958178,0.247088424,0.238408618,0.23210943,0.22515848,0.216544413,0.212001343,0.205791544,0.199956671,0.194139778,0.187332034,0.183561919,0.177564587,0.175619073,0.16871783,0.167135689,0.163400995,0.15744307,0.152184986,0.149517522,0.143501072,0.141774959,0.136308192,0.133138368,0.12950425,0.124453779,0.12230808,0.123970742,0.117933363,0.11448889,0.114724167,0.108300682,0.106567872,0.106809965,0.103797485,0.097726842,0.098244838,0.095228034,0.093868694,0.092396285,0.091195698,0.086231574,0.084746183,0.086527365,0.08006391,0.085251155,0.079914692,0.080900135,0.077987778,0.076605055,0.075760708,0.072195494,0.069720029,0.067701461,0.066626414,0.066709682,0.061587321,0.06275095,0.064925055,0.062302735,0.064441306
0.422840576,0.666689827,0.674081522,0.530317186,0.27982427,0.073550761,0.023658429,0.076966185,0.166897409,0.243973373,0.303861192,0.345419387,0.370114715,0.383562536,0.393357496,0.406369443,0.40530927,0.408276216,0.40125922,0.394094194,0.391213843,0.387682967,0.37684529,0.369967003,0.360377288,0.353750594,0.344726853,0.341423636,0.330872169,0.319261328,0.311051377,0.302047569,0.292947067,0.285189822,0.282907541,0.273410172,0.265234702,0.259080667,0.246628283,0.242810482,0.236246268,0.231777685,0.224453553,0.219329583,0.207441071,0.205764993,0.200540962,0.194739902,0.192384386,0.184953725,0.182995863,0.180262932,0.177046978,0.167533233,0.166059895,0.159394695,0.155367623,0.148570476,0.147315321,0.141826635,0.138546814,0.134626099,0.135396299,0.130992958,0.129152671,0.126496497,0.123844086,0.119327294,0.119941707,0.112601881,0.107974079,0.109849074,0.105407566,0.101977687,0.104394252,0.101529168,0.096412074,0.09311735,0.093633669,0.088645417,0.092291929,0.088144562,0.089498506,0.086230197,0.083983497,0.083604745,0.078642996,0.078124154,0.075661742,0.075326956,0.074343273,0.070442886,0.071433955,0.07169267,0.069594516,0.069250497
0.556562215,0.46351912,0.240744254,0.059571273,0.046705704,0.140234102,0.231496202,0.294959623,0.328371645,0.351675774,0.36065544,0.36452364,0.362640799,0.359105965,0.355928174,0.34463469,0.335594649,0.326280186,0.314900143,0.302742533,0.293706813,0.287202735,0.27625172,0.263754105,0.255651006,0.243597825,0.237382356,0.230914832,0.217415603,0.210922314,0.203433179,0.197012846,0.188938786,0.184931879,0.177972416,0.169774583,0.163175195,0.159561457,0.151566319,0.147291938,0.145265809,0.138695283,0.133735752,0.13187849,0.126307581,0.124484428,0.119020419,0.116440679,0.1088611,0.10780618,0.101357233,0.098693552,0.097497571,0.095122227,0.093282787,0.088986971,0.086659669,0.083745837,0.083190279,0.078292503,0.079691534,0.076314952,0.073742371,0.073516714,0.069911203,0.068209841,0.068475449,0.063756843,0.063603462,0.060505084,0.06244497,0.059240198,0.056870978,0.056419841,0.055669041,0.053767682,0.053288865,0.053300824,0.048552816,0.050987715,0.048457257,0.045760498,0.045475889,0.044961726,0.042285124,0.043514044,0.041128248,0.044544389,0.039866233,0.040918555,0.038750616,0.040674564,0.037348709,0.037747254,0.037355376,0.034933257
0.627870998,0.592810369,0.394237521,0.14321207,0.025242752,0.06509418,0.155588108,0.239140788,0.294271067,0.329919336,0.350919912,0.363487447,0.368246747,0.371026097,0.368873157,0.36087367,0.354879292,0.344617554,0.338841566,0.328046286,0.318592257,0.309339777,0.301241114,0.289922997,0.280720588,0.26988799,0.262184284,0.252749465,0.242517841,0.236348367,0.2284024,0.220457779,0.213510974,0.206904918,0.198311801,0.191013219,0.185680721,0.179010721,0.175536092,0.168726712,0.163512659,0.156715194,0.152449477,0.149552722,0.146613981,0.14044627,0.137155971,0.132764209,0.125566353,0.123327964,0.118681811,0.114243995,0.110638493,0.109506231,0.107917444,0.102337618,0.101677742,0.098140982,0.095981841,0.091464118,0.090589263,0.087951904,0.087417866,0.084579116,0.079667373,0.080378076,0.076553164,0.073253211,0.07388187,0.072611701,0.072206344,0.06924833,0.066811454,0.067729146,0.064558209,0.06368603,0.060988211,0.062516085,0.059391483,0.059503601,0.059493964,0.054920985,0.054647669,0.05320685,0.051394071,0.052030503,0.049839822,0.050948052,0.047191855,0.047223372,0.045324945,0.045199646,0.042729103,0.045413988,0.043029943,0.043992942
0.649740034,0.678770243,0.532132256,0.270431183,0.0619434,0.016742059,0.080947485,0.174362049,0.251229166,0.300792843,0.335187946,0.358365002,0.368973549,0.377126831,0.376523495,0.374385013,0.369621335,0.361613386,0.358531335,0.350064336,0.340682344,0.329330428,0.323330549,0.31516503,0.304911385,0.294279146,0.285944875,0.275584175,0.266593971,0.260442616,0.252266822,0.243133889,0.237017903,0.227744558,0.219277035,0.211547433,0.208602227,0.1998782,0.197919385,0.18923736,0.18164087,0.175680831,0.171642,0.166569253,0.165204178,0.156928178,0.153945262,0.14790436,0.143938637,0.138968613,0.137017589,0.132296129,0.12617288,0.124659726,0.122405678,0.116052242,0.116249299,0.112340126,0.108890726,0.105594577,0.102031728,0.100011083,0.101641527,0.096314259,0.091276769,0.093236733,0.086368373,0.084831841,0.084998018,0.084964835,0.081209312,0.079528597,0.077342564,0.078294276,0.073956162,0.07380863,0.069786811,0.070724212,0.07024895,0.066769427,0.070239948,0.064712546,0.064479528,0.062657797,0.061208967,0.060840761,0.058924757,0.05709341,0.054635655,0.053859784,0.052859316,0.049851636,0.049585745,0.053216182,0.0493047,0.052916631
0.616268965,0.714404227,0.629929566,0.411250138,0.150503033,0.010925827,0.025202213,0.111155905,0.202873439,0.266130105,0.313756401,0.347887071,0.364114582,0.376235009,0.37883931,0.383774082,0.379272963,0.376322337,0.373046573,0.366719112,0.358615499,0.347464819,0.341869434,0.337243059,0.326441878,0.315731904,0.307709872,0.298891531,0.288821648,0.282236849,0.274073659,0.264382745,0.258246281,0.247553109,0.240684389,0.23150337,0.230343699,0.221350281,0.217127693,0.208220371,0.199991207,0.195271359,0.190873266,0.183252615,0.181413758,0.17426741,0.169561766,0.162525372,0.162878486,0.154643228,0.155164687,0.151302427,0.143855841,0.140155161,0.136852562,0.130344406,0.130080027,0.125922658,0.122139179,0.119947816,0.114656166,0.112540105,0.115287739,0.108746181,0.104732841,0.10589662,0.098543363,0.098118741,0.096711246,0.096472957,0.089995993,0.090129123,0.088152145,0.087799197,0.083913097,0.083770299,0.079781526,0.078416868,0.080095743,0.073496349,0.079507042,0.074451803,0.074200538,0.072587265,0.070758112,0.06934068,0.067600878,0.063444104,0.0621743,0.061066381,0.060945005,0.055632101,0.057803946,0.060555261,0.055960961,0.060491667
0.524478602,0.706783277,0.682303821,0.53237115,0.269367857,0.056427128,0.006077281,0.062920143,0.154781968,0.228780991,0.287460238,0.331445891,0.35371498,0.368817162,0.377284313,0.388555953,0.385022995,0.387827649,0.38345426,0.377191114,0.372401382,0.365029177,0.357955258,0.354794691,0.344028725,0.334149938,0.326965917,0.321882706,0.30910691,0.301708303,0.293806857,0.283980176,0.277035657,0.267218222,0.262389518,0.251707947,0.249752045,0.242471392,0.233513294,0.226078568,0.219208882,0.214866685,0.209864137,0.201229199,0.196167674,0.19294468,0.185776453,0.178469652,0.180804866,0.170523802,0.171959823,0.169181324,0.162628323,0.155606861,0.152272061,0.145477809,0.143559773,0.138962105,0.136060772,0.13349131,0.12881674,0.125333697,0.127788124,0.121935142,0.119259187,0.117968507,0.113007762,0.11158848,0.108924743,0.106388121,0.099914862,0.101441993,0.098871589,0.096794979,0.09492996,0.093799402,0.090559897,0.086970115,0.088308728,0.081551507,0.087065684,0.083715281,0.083128632,0.081750388,0.079003883,0.077133344,0.075152844,0.071025555,0.070187776,0.069363661,0.06883036,0.063701374,0.06688356,0.067556586,0.062759588,0.066262361
0.37813028,0.672188199,0.700642078,0.610953285,0.393751263,0.151968603,0.032683134,0.038569797,0.111062764,0.190349494,0.256369124,0.309454956,0.338157745,0.356071686,0.373651075,0.389164412,0.388548877,0.395559673,0.391747387,0.381831398,0.383064464,0.38321413,0.373408668,0.368088346,0.357305358,0.349934943,0.343482241,0.343845211,0.327570891,0.319294942,0.311899135,0.301675953,0.294036494,0.287451301,0.283747783,0.272597464,0.266428472,0.262668079,0.248903874,0.243224686,0.239486973,0.233363617,0.228310229,0.222107138,0.210987139,0.21318063,0.204526268,0.197167283,0.196185305,0.186437616,0.186412183,0.184223721,0.180817398,0.170638205,0.169610991,0.161101283,0.156984344,0.151753777,0.150685095,0.145466916,0.14436975,0.137962018,0.139158525,0.135762967,0.133518401,0.129549412,0.128990195,0.123432367,0.1214125,0.11441755,0.112045222,0.113727573,0.109058415,0.10606398,0.10733378,0.104130457,0.101460538,0.097777915,0.094705465,0.092678433,0.093554332,0.092550461,0.090754782,0.089055457,0.085206449,0.08383722,0.081166484,0.080616002,0.079075331,0.079054751,0.075566863,0.074615917,0.076265176,0.074902308,0.069353392,0.070628475
0.577318038,0.534739748,0.343079263,0.121003639,0.036332921,0.091552275,0.178336523,0.251930389,0.295814995,0.326616504,0.342055319,0.349891689,0.351273642,0.351231212,0.349249867,0.339998586,0.332525576,0.323069567,0.314900342,0.302601698,0.294233552,0.287992819,0.278453915,0.265939917,0.25774741,0.246308265,0.240186366,0.233490374,0.220651135,0.214893801,0.207552129,0.200507485,0.192847579,0.188379509,0.181675092,0.173358361,0.167317891,0.162373146,0.156312833,0.151869719,0.148547577,0.141944913,0.137402922,0.135826003,0.130790237,0.127451542,0.123696761,0.120196967,0.11205186,0.110920173,0.105498307,0.101961699,0.100372064,0.098052836,0.097310397,0.091505893,0.090307261,0.086274161,0.085580786,0.080009268,0.080967448,0.077787865,0.077378729,0.075858466,0.071383459,0.071603609,0.069732688,0.064598977,0.066279885,0.063368327,0.064857502,0.061672135,0.058925182,0.059360109,0.058380986,0.057093947,0.054141851,0.055239246,0.051243528,0.053226835,0.052590564,0.047632302,0.047864593,0.046609008,0.04436759,0.046253726,0.043228974,0.046471762,0.04141667,0.042534304,0.040072025,0.040957204,0.037787266,0.040506787,0.038709107,0.038038496
0.634662386,0.6450661,0.490399795,0.240520429,0.058726773,0.034067235,0.099971988,0.186225878,0.25295411,0.2974467,0.326545379,0.345579478,0.353244868,0.359113941,0.358456994,0.354355331,0.348439427,0.340332503,0.336600374,0.326255878,0.317587533,0.308365008,0.301619389,0.292516922,0.282695382,0.271752688,0.264613167,0.256021228,0.244975391,0.239869943,0.232162308,0.223410553,0.217162835,0.209396919,0.201665138,0.193415778,0.190384582,0.182747315,0.179698965,0.172445923,0.166312371,0.160237013,0.156568316,0.152151149,0.150215553,0.143847709,0.14067286,0.134918485,0.130259014,0.126063587,0.124012971,0.119516157,0.114809101,0.112876169,0.111402186,0.104645174,0.104880176,0.100829037,0.098397893,0.094381412,0.092361774,0.089830813,0.091614158,0.087314047,0.082445749,0.084154641,0.078715122,0.07591596,0.076649554,0.076062085,0.073920087,0.071866484,0.069599407,0.07061419,0.067187153,0.066996165,0.062838426,0.063811819,0.06232317,0.060656231,0.06343155,0.057681628,0.057562495,0.056110496,0.054266677,0.054805069,0.052681051,0.052199073,0.048957117,0.048995135,0.047285555,0.045325648,0.044421813,0.048305056,0.044277671,0.047282376
0.641529704,0.708842247,0.605295718,0.386147622,0.138690639,0.015252809,0.033854935,0.117165315,0.202286347,0.261009263,0.304255105,0.336017573,0.349412661,0.360209637,0.362306977,0.365091661,0.359164091,0.355684828,0.353332451,0.345380381,0.337293973,0.326604131,0.321542036,0.317154525,0.306051893,0.294521448,0.287644433,0.279487301,0.267450267,0.262925983,0.255123695,0.245224992,0.2397599,0.22943438,0.222123738,0.212447357,0.212971284,0.204238294,0.200608582,0.191562425,0.18416004,0.179272407,0.17599242,0.167802996,0.167685696,0.161286375,0.15618466,0.148643819,0.149680444,0.141190204,0.142817164,0.13882899,0.131448459,0.128249722,0.125184035,0.118104458,0.118640265,0.11500685,0.111432592,0.109456166,0.104900671,0.102475506,0.105880132,0.09962458,0.095451921,0.096883708,0.089845316,0.089317754,0.08751185,0.088371728,0.082536632,0.082301808,0.080737935,0.080983192,0.076386463,0.076754383,0.072999719,0.07177819,0.07284057,0.067208299,0.073198775,0.068142404,0.067410874,0.06654781,0.064304345,0.0631572,0.062134632,0.057899615,0.05658212,0.055913528,0.055246932,0.0504931,0.052702101,0.055911919,0.050270327,0.055676822
0.591303731,0.726927644,0.675570811,0.521983031,0.256989588,0.047633268,0.000526706,0.059552337,0.149969371,0.220481429,0.276211496,0.320205894,0.339595981,0.354689291,0.361996641,0.371323845,0.365591876,0.368012,0.365572872,0.358778686,0.352927742,0.343727415,0.338859365,0.337843953,0.326184343,0.314183729,0.308510763,0.302827414,0.287775104,0.283680991,0.27607805,0.265611864,0.260104875,0.249270431,0.242933086,0.231273693,0.233602511,0.225702027,0.218864078,0.209497189,0.202738173,0.198489226,0.195255834,0.184288609,0.183813072,0.180130536,0.171722252,0.163215214,0.168643094,0.156523847,0.160551921,0.157649488,0.149298929,0.143719307,0.139512665,0.132284842,0.131920624,0.128747533,0.125014567,0.124118995,0.118996794,0.115575078,0.119386236,0.11282665,0.109718591,0.109220565,0.103160706,0.103359867,0.098756233,0.099375307,0.092043917,0.093304217,0.091937844,0.090848877,0.086419975,0.086486242,0.084249911,0.080435878,0.082061562,0.074692535,0.081352928,0.078412848,0.076632343,0.076597646,0.0733612,0.070861546,0.070763575,0.064597624,0.064616925,0.063783458,0.063265551,0.057695812,0.062106207,0.06321041,0.056480972,0.062471428
0.480150302,0.710582836,0.706701938,0.617478581,0.386137877,0.133589602,0.014335562,0.026159064,0.102091276,0.179038599,0.243588234,0.298501379,0.324465872,0.343815943,0.359534344,0.373310223,0.369720744,0.376721909,0.375280491,0.366418234,0.365323109,0.361394216,0.355402905,0.354039648,0.342220459,0.331163865,0.326856741,0.325270176,0.306349042,0.302534207,0.295414892,0.284443557,0.278630443,0.269916536,0.263896857,0.251010567,0.251599475,0.246409479,0.23589609,0.226974282,0.222664081,0.217085314,0.214136686,0.203767423,0.200035415,0.200703228,0.189631319,0.180739948,0.185408687,0.172255621,0.176100721,0.173915888,0.166972479,0.158977308,0.155748072,0.147332457,0.145308624,0.142314263,0.139432062,0.137351642,0.134686049,0.128761795,0.131883202,0.126885718,0.124057722,0.121152732,0.118228517,0.116090304,0.110441369,0.108561987,0.103867567,0.10532741,0.102745888,0.100959133,0.097935797,0.096606228,0.095857477,0.091327143,0.08960934,0.085219825,0.088306628,0.088250323,0.08465822,0.08489742,0.080498683,0.07762779,0.077920304,0.073408984,0.073550799,0.073110563,0.070422764,0.067875172,0.071952287,0.070735792,0.062719276,0.0677275
0.315116828,0.673103612,0.711293799,0.66120186,0.504700468,0.260984854,0.072683626,0.019086143,0.0612579,0.138502664,0.20759871,0.272922538,0.305478165,0.329053959,0.356307104,0.372144044,0.372970701,0.382142366,0.384052467,0.369087164,0.37557166,0.380362845,0.372305706,0.366589878,0.354228681,0.3459933,0.342550998,0.346543958,0.32352963,0.319824532,0.313403373,0.301409359,0.295855408,0.291368189,0.284380775,0.271794559,0.267043184,0.266205484,0.252953153,0.243981333,0.243667394,0.23420408,0.232318723,0.22688784,0.216863261,0.222615859,0.210785904,0.201520345,0.198992024,0.187987547,0.188852404,0.186769914,0.183350676,0.173739616,0.174235314,0.16266004,0.158725406,0.155701348,0.154437132,0.148747743,0.151410538,0.141547714,0.143290655,0.141372488,0.137382084,0.132783012,0.134316187,0.126385465,0.122423284,0.115810928,0.118089306,0.118249943,0.112694204,0.111400392,0.110909839,0.107046237,0.107113648,0.104774892,0.095365959,0.099279854,0.094722778,0.097591375,0.091201771,0.090884576,0.085379342,0.08321511,0.083347422,0.084437143,0.083364161,0.083723894,0.076028806,0.080766456,0.081669886,0.078910055,0.068776262,0.071900383
0.31251526,0.114328175,-0.002089483,0.112576638,0.267433108,0.355872779,0.404941911,0.433119823,0.44513697,0.448336352,0.441426379,0.435613408,0.422677841,0.409831846,0.395454072,0.385408944,0.369589408,0.358118418,0.342438137,0.332062716,0.317978389,0.303476441,0.291955095,0.284241741,0.272718276,0.260386324,0.249782524,0.240830066,0.23163234,0.222201656,0.2140094,0.205710972,0.19941238,0.189562543,0.183495017,0.176378814,0.173551746,0.167398883,0.160466671,0.153994432,0.147223437,0.144667052,0.13892048,0.133096557,0.130034638,0.12587887,0.119827105,0.115709912,0.117612076,0.111150095,0.109993765,0.109179269,0.103517228,0.09925088,0.093780827,0.093302243,0.08975741,0.089452316,0.084387363,0.085687623,0.081160179,0.079087153,0.07773248,0.074678387,0.076389067,0.071229137,0.070458292,0.070349395,0.06626066,0.0665946,0.062092392,0.061521481,0.061193162,0.058656335,0.057570914,0.055892106,0.056149613,0.051428207,0.052255768,0.049051191,0.045914139,0.050795843,0.04918617,0.047571339,0.047095619,0.044540812,0.044557889,0.042307083,0.044030865,0.04300803,0.043263135,0.043225993,0.043658582,0.03738907,0.038881731,0.035420575
